name,cx,cy,cz,width,depth,angle
Building.3591,2524.720,404.948,20.918,20.108,15.875,135.00
Building.3592,2503.010,416.090,20.918,13.229,21.167,165.00
Building.3593,2629.124,434.447,20.918,22.225,18.058,-105.00
Building.3594,2597.521,416.116,20.918,15.098,27.054,-15.00
Building.3595,2605.966,414.057,20.918,13.511,25.212,-15.00
Building.3596,2581.361,405.060,20.918,25.502,32.279,180.00
Building.3597,2582.309,421.179,20.918,57.215,57.150,90.00
Building.3598,2553.626,446.406,20.918,16.404,17.752,75.00
Building.3599,2549.634,430.006,20.918,42.333,38.908,-150.00
Building.360,522.483,2476.325,20.918,12.533,6.900,105.00
Building.3600,468.419,524.045,20.918,26.988,19.579,-105.00
Building.3601,452.139,494.014,20.918,13.758,23.283,165.00
Building.3602,443.578,465.374,20.918,11.113,17.463,165.00
Building.3603,436.452,436.459,20.918,15.346,28.046,165.00
Building.3604,465.148,394.060,20.918,15.346,13.229,75.00
Building.3605,485.756,412.076,20.918,12.171,16.933,165.00
Building.3606,442.966,412.321,20.918,19.050,13.759,-105.00
Building.3607,421.117,412.163,20.918,12.700,10.054,60.00
Building.3608,703.098,430.067,20.918,14.288,12.303,30.00
Building.3609,1434.193,815.537,20.918,27.526,10.488,-105.00
Building.361,2359.108,1550.471,20.918,58.550,36.940,105.00
Building.3610,1432.070,796.971,20.918,32.316,12.943,90.00
Building.3611,1432.031,796.976,20.918,37.663,15.739,-90.00
Building.3612,1431.663,775.047,20.918,38.676,9.494,90.00
Building.3613,1411.101,774.310,20.918,11.906,20.373,-15.00
Building.3614,1430.982,761.391,20.918,44.085,19.473,90.00
Building.3615,1426.092,756.218,20.918,45.945,21.263,0.00
Building.3616,1427.037,727.093,20.918,46.512,14.370,90.00
Building.3617,1416.772,720.638,20.918,15.213,14.873,-165.00
Building.3618,1440.651,719.744,20.918,16.684,8.468,90.00
Building.3619,1440.491,719.732,20.918,14.342,7.405,-90.00
Building.362,2307.684,1647.890,20.918,33.073,18.855,105.00
Building.3620,1418.816,711.900,20.918,2.537,1.813,-90.00
Building.3621,1428.394,639.140,20.918,15.082,29.766,15.00
Building.3622,1417.608,526.887,20.918,14.817,45.509,0.00
Building.3623,1439.558,534.865,20.918,8.343,21.496,0.00
Building.3624,1433.110,535.241,20.918,7.477,22.754,0.00
Building.3625,1406.248,435.145,20.918,60.325,118.004,-90.00
Building.3626,1326.100,444.226,20.918,10.583,51.594,0.00
Building.3627,1297.835,286.945,20.918,15.346,25.929,90.00
Building.3628,1299.457,196.608,20.918,15.602,29.104,0.00
Building.3629,1299.282,193.667,20.918,8.467,22.090,180.00
Building.363,2317.612,1651.222,20.918,46.936,34.110,-75.00
Building.3630,1417.043,353.836,20.918,16.404,25.929,105.00
Building.3631,1420.415,321.247,20.918,10.054,9.525,90.00
Building.3632,1420.218,287.195,20.918,7.690,42.333,0.00
Building.3633,1420.210,286.933,20.918,7.229,41.462,180.00
Building.3634,1427.058,287.090,20.918,2.646,42.333,0.00
Building.3635,1438.162,167.684,20.918,7.408,11.642,-180.00
Building.3636,1423.874,124.821,20.918,16.404,28.575,0.00
Building.3637,1436.633,103.006,20.918,13.229,19.579,180.00
Building.3638,1428.781,143.966,20.918,12.171,12.171,75.00
Building.3639,1432.708,142.771,20.918,16.404,9.525,-105.00
Building.364,2322.728,1639.413,20.918,50.713,33.986,-60.00
Building.3640,1430.604,84.601,20.918,14.287,11.113,-60.00
Building.3641,1433.866,63.554,20.918,11.642,9.525,-75.00
Building.3642,1426.390,11.254,20.918,9.250,7.687,90.00
Building.3643,2063.327,1054.320,20.918,14.816,13.758,-60.00
Building.3644,2040.713,1029.237,20.918,29.633,12.700,90.00
Building.3645,2041.147,1014.484,20.918,23.813,11.113,75.00
Building.3646,2069.804,1008.463,20.918,11.642,26.988,165.00
Building.3647,2093.288,1006.622,20.918,7.408,26.458,180.00
Building.3648,2003.870,1016.793,20.918,23.813,35.983,-105.00
Building.3649,1986.531,984.485,20.918,17.462,23.284,-15.00
Building.365,2334.253,1608.359,20.918,50.958,31.955,120.00
Building.3650,1980.170,950.199,20.918,15.346,28.575,-15.00
Building.3651,1978.932,904.282,20.918,13.229,25.929,165.00
Building.3652,2030.057,964.944,20.918,44.450,31.750,-180.00
Building.3653,2011.246,938.084,20.918,16.156,30.162,165.00
Building.3654,2036.344,933.999,20.918,15.875,31.212,165.00
Building.3655,2006.367,916.872,20.918,12.700,13.758,165.00
Building.3656,2031.849,912.321,20.918,10.054,13.229,180.00
Building.3657,2001.602,898.424,20.918,15.346,29.104,165.00
Building.3658,2019.530,894.001,20.918,14.817,27.517,-15.00
Building.3659,2011.880,881.817,20.918,32.279,16.404,-105.00
Building.366,2335.178,1608.783,20.918,51.872,32.146,-60.00
Building.3660,2006.661,918.342,20.918,32.074,72.208,-15.00
Building.3661,2068.460,967.630,20.918,12.171,25.400,0.00
Building.3662,2095.950,961.097,20.918,10.054,22.225,0.00
Building.3663,2097.046,918.718,20.918,15.346,29.104,165.00
Building.3664,2060.063,927.573,20.918,14.288,28.575,-15.00
Building.3665,2060.177,881.164,20.918,11.642,26.988,180.00
Building.3666,2077.651,875.475,20.918,12.171,27.517,0.00
Building.3667,2090.956,895.119,20.918,14.817,19.579,165.00
Building.3668,2064.192,902.381,20.918,15.346,17.462,165.00
Building.3669,2141.589,966.690,20.918,24.077,57.867,180.00
Building.367,2346.404,1580.333,20.918,54.870,34.193,105.00
Building.3670,2219.550,966.875,20.918,50.684,34.736,120.00
Building.3671,2252.450,1011.516,20.918,21.743,30.940,-165.00
Building.3672,2205.276,997.898,20.918,47.283,30.720,120.00
Building.3673,2205.477,997.997,20.918,47.803,30.462,-60.00
Building.3674,2210.341,988.063,20.918,46.821,25.368,-60.00
Building.3675,2196.810,1015.959,20.918,46.117,28.023,120.00
Building.3676,2200.516,1007.693,20.918,46.534,28.494,120.00
Building.3677,2253.241,1009.489,20.918,23.628,29.809,15.00
Building.3678,2228.991,1041.003,20.918,28.645,25.351,-60.00
Building.3679,2254.424,1037.758,20.918,20.195,28.125,-165.00
Building.368,2352.003,1567.157,20.918,55.310,33.162,105.00
Building.3680,2234.289,1008.281,20.918,19.858,26.321,-150.00
Building.3681,2223.904,1028.458,20.918,14.079,18.007,-150.00
Building.3682,2234.912,1007.072,20.918,18.588,29.104,30.00
Building.3683,2126.485,909.885,20.918,13.076,48.458,0.00
Building.3684,2167.008,919.397,20.918,31.660,42.169,135.00
Building.3685,2137.883,904.651,20.918,13.939,37.968,0.00
Building.3686,2170.921,957.831,20.918,35.242,46.038,135.00
Building.3687,2164.740,967.239,20.918,29.104,41.327,135.00
Building.3688,2154.413,980.793,20.918,23.067,12.700,-105.00
Building.3689,2162.626,997.704,20.918,29.645,34.391,-150.00
Building.369,2359.893,1550.773,20.918,57.249,27.407,-75.00
Building.3690,2150.376,991.841,20.918,19.132,19.644,-150.00
Building.3691,2182.452,990.530,20.918,14.537,32.078,-150.00
Building.3692,2160.626,1000.341,20.918,13.220,18.887,30.00
Building.3693,2177.792,954.245,20.918,11.510,12.700,-45.00
Building.3694,2097.285,826.641,20.918,10.583,14.817,0.00
Building.3695,2096.290,795.379,20.918,10.583,15.875,165.00
Building.3696,2071.035,803.796,20.918,11.112,14.287,180.00
Building.3697,2067.233,834.564,20.918,14.288,19.579,-15.00
Building.3698,2024.236,818.365,20.918,47.625,30.692,0.00
Building.3699,1996.027,844.056,20.918,17.462,35.454,165.00
Building.370,2380.092,1544.356,20.918,29.905,14.622,-60.00
Building.3700,1965.295,835.983,20.918,32.279,45.508,0.00
Building.3701,2164.412,900.191,20.918,44.450,53.446,-45.00
Building.3702,2195.579,890.523,20.918,35.454,39.158,0.00
Building.3703,2258.521,871.555,20.918,31.221,16.404,-75.00
Building.3704,2324.042,871.080,20.918,32.280,43.854,-165.00
Building.3705,2286.167,930.901,20.918,32.641,17.904,-60.00
Building.3706,2286.301,949.479,20.918,18.445,16.933,-60.00
Building.3707,2271.318,940.115,20.918,16.934,15.207,-60.00
Building.3708,2285.552,930.620,20.918,32.485,20.228,120.00
Building.3709,2296.639,924.212,20.918,18.219,18.412,-60.00
Building.371,2201.212,1548.587,20.918,20.213,65.141,0.00
Building.3710,2313.159,901.249,20.918,26.690,32.021,-165.00
Building.3711,2292.869,854.459,20.918,22.754,27.517,-180.00
Building.3712,2242.842,844.052,20.918,19.579,28.575,-180.00
Building.3713,2299.403,786.615,20.918,22.225,30.163,105.00
Building.3714,2156.738,770.075,20.918,53.109,42.780,-120.00
Building.3715,2132.968,852.377,20.918,6.678,44.423,0.00
Building.3716,2149.027,807.696,20.918,6.693,36.335,-180.00
Building.3717,2129.381,807.792,20.918,10.606,35.627,0.00
Building.3718,2143.362,830.898,20.918,9.366,5.461,-90.00
Building.3719,2133.687,830.252,20.918,10.179,4.858,-90.00
Building.372,2252.238,1647.184,20.918,16.793,42.763,-15.00
Building.3720,2143.724,807.835,20.918,5.370,35.955,-180.00
Building.3721,2138.321,852.397,20.918,6.030,43.721,0.00
Building.3722,2132.962,852.539,20.918,6.342,45.064,-180.00
Building.3723,2146.992,852.474,20.918,4.547,43.026,-180.00
Building.3724,2180.777,811.552,20.918,74.072,83.079,15.00
Building.3725,2218.743,800.876,20.918,12.171,26.458,15.00
Building.3726,2574.358,569.261,20.918,42.863,52.537,-105.00
Building.3727,2659.203,568.400,20.918,19.050,22.500,-30.00
Building.3728,2658.921,567.871,20.918,16.514,22.398,150.00
Building.3729,2650.122,572.236,20.918,17.566,20.025,165.00
Building.373,2264.614,1649.375,20.918,15.707,35.795,0.00
Building.3730,2536.375,555.713,20.918,30.281,25.520,90.00
Building.3731,2538.476,586.604,20.918,27.151,26.758,-105.00
Building.3732,2536.600,587.331,20.918,21.249,16.077,75.00
Building.3733,2560.411,592.974,20.918,19.579,14.288,-120.00
Building.3734,2557.743,594.148,20.918,55.078,46.567,-120.00
Building.3735,2613.976,573.988,20.918,58.597,54.022,165.00
Building.3736,2557.385,572.844,20.918,10.292,18.521,165.00
Building.3737,2545.900,518.671,20.918,71.106,45.076,90.00
Building.3738,2518.673,506.595,20.918,29.104,22.355,75.00
Building.3739,2627.442,488.035,20.918,21.015,39.328,-15.00
Building.374,2281.762,1645.554,20.918,7.864,17.374,-165.00
Building.3740,2606.490,533.752,20.918,37.571,31.221,-75.00
Building.3741,2579.853,555.369,20.918,23.603,21.696,-30.00
Building.3742,2572.545,497.684,20.918,23.108,15.483,75.00
Building.3743,2570.906,489.250,20.918,24.396,14.165,75.00
Building.3744,2653.900,558.347,20.918,31.439,18.102,-105.00
Building.3745,2665.376,537.587,20.918,12.083,15.694,165.00
Building.3746,2642.309,537.109,20.918,11.119,11.044,75.00
Building.3747,2648.007,540.591,20.918,9.436,13.172,-15.00
Building.3748,2647.326,520.192,20.918,29.166,22.074,75.00
Building.3749,2646.579,508.605,20.918,26.243,16.557,75.00
Building.375,2229.275,1637.104,20.918,36.066,68.546,0.00
Building.3750,2644.219,502.557,20.918,27.744,12.712,75.00
Building.3751,2623.952,517.083,20.918,23.813,15.346,-90.00
Building.3752,2606.354,482.356,20.918,21.130,14.718,90.00
Building.3753,2610.550,494.820,20.918,25.400,13.860,-90.00
Building.3754,2622.363,493.600,20.918,7.379,14.817,0.00
Building.3755,2653.540,481.442,20.918,18.602,38.864,165.00
Building.3756,2619.859,500.479,20.918,30.162,17.992,90.00
Building.3757,2610.705,482.805,20.918,31.713,16.167,-90.00
Building.3758,3070.240,225.932,20.918,44.160,83.608,-165.00
Building.3759,3030.126,260.970,20.918,14.432,14.817,60.00
Building.376,2171.266,1631.784,20.918,35.546,29.323,-105.00
Building.3760,3030.997,260.605,20.918,12.700,10.532,-120.00
Building.3761,3120.441,212.902,20.918,27.832,20.308,105.00
Building.3762,3098.502,204.217,20.918,21.806,33.847,15.00
Building.3763,3098.439,204.388,20.918,20.188,34.560,-165.00
Building.3764,3043.883,278.513,20.918,15.875,18.521,-30.00
Building.3765,3049.039,261.197,20.918,14.817,14.287,165.00
Building.3766,3120.078,212.752,20.918,24.858,20.108,-75.00
Building.3767,3117.557,169.529,20.918,10.583,12.171,150.00
Building.3768,3056.636,190.635,20.918,38.629,23.812,75.00
Building.3769,3090.615,163.885,20.918,13.229,7.408,135.00
Building.377,2189.442,1651.566,20.918,38.377,50.932,165.00
Building.3770,3065.418,172.804,20.918,9.525,10.054,-120.00
Building.3771,3040.780,180.347,20.918,6.350,7.937,-105.00
Building.3772,3007.528,193.906,20.918,15.239,23.283,-15.00
Building.3773,3012.563,178.014,20.918,19.050,15.790,75.00
Building.3774,3018.086,196.203,20.918,10.583,14.902,15.00
Building.3775,3021.284,182.953,20.918,5.928,19.050,15.00
Building.3776,3053.858,221.412,20.918,14.817,27.517,165.00
Building.3777,3032.987,229.454,20.918,14.287,29.104,-15.00
Building.3778,3051.809,310.664,20.918,20.108,14.817,-105.00
Building.3779,3039.770,283.798,20.918,8.467,10.054,150.00
Building.378,2205.191,1638.735,20.918,25.545,71.964,165.00
Building.3780,3086.581,290.640,20.918,8.467,9.525,-150.00
Building.3781,3105.498,287.186,20.918,12.700,7.938,-105.00
Building.3782,3107.376,249.960,20.918,11.112,11.113,135.00
Building.3783,3076.933,278.704,20.918,7.938,6.879,-105.00
Building.3784,3097.349,270.420,20.918,5.292,6.879,105.00
Building.3785,3149.617,140.261,20.918,7.541,6.350,75.00
Building.3786,3154.274,15.601,20.918,11.578,5.389,-90.00
Building.3787,2443.254,468.680,20.918,40.158,34.925,-90.00
Building.3788,2451.922,483.162,20.918,32.809,32.094,-105.00
Building.3789,2456.260,467.274,20.918,17.278,10.231,-105.00
Building.379,2205.349,1639.802,20.918,24.823,69.743,-15.00
Building.3790,2355.706,449.046,20.918,135.467,148.527,-105.00
Building.3791,2376.361,367.929,20.918,42.964,30.692,75.00
Building.3792,2441.436,442.584,20.918,15.875,15.346,-105.00
Building.3793,2436.981,413.781,20.918,9.128,7.541,75.00
Building.3794,2415.904,420.426,20.918,15.082,19.447,-15.00
Building.3795,2405.921,396.335,20.918,10.319,20.241,-15.00
Building.3796,2426.925,364.184,20.918,28.433,30.188,165.00
Building.3797,2426.846,400.600,20.918,12.303,18.256,-15.00
Building.3798,2432.431,381.609,20.918,18.653,16.247,75.00
Building.3799,2432.030,375.808,20.918,18.115,8.334,120.00
Building.380,2229.614,1639.987,20.918,13.979,62.432,180.00
Building.3800,2417.637,373.067,20.918,16.338,14.684,-45.00
Building.3801,2237.468,559.564,20.918,67.734,36.513,-105.00
Building.3802,2247.626,445.501,20.918,39.158,32.280,75.00
Building.3803,2234.548,499.688,20.918,25.400,15.875,75.00
Building.3804,2205.588,509.813,20.918,35.983,25.400,75.00
Building.3805,2148.166,519.277,20.918,21.696,20.638,75.00
Building.3806,2167.367,489.538,20.918,42.333,25.929,75.00
Building.3807,2161.526,536.949,20.918,9.591,8.930,75.00
Building.3808,2124.367,452.900,20.918,8.268,7.937,-105.00
Building.3809,2587.028,254.779,20.918,25.797,37.703,165.00
Building.381,2265.097,1631.743,20.918,42.500,27.566,-60.00
Building.3810,3145.548,36.745,20.918,48.479,37.926,-150.00
Building.3811,3150.563,43.160,20.918,26.458,54.250,0.00
Building.3812,3126.875,68.005,20.918,16.239,17.463,-15.00
Building.3813,3122.708,53.835,20.918,9.373,12.761,-15.00
Building.3814,3142.097,54.049,20.918,12.171,14.103,-165.00
Building.3815,3163.594,16.676,20.918,10.842,6.195,-90.00
Building.3816,2981.302,300.504,20.918,33.337,37.571,75.00
Building.3817,2950.859,341.312,20.918,25.400,17.992,-105.00
Building.3818,2919.922,330.056,20.918,10.583,13.229,60.00
Building.3819,2937.969,279.025,20.918,33.633,20.468,75.00
Building.382,2245.474,1607.541,20.918,93.780,33.628,-15.00
Building.3820,2920.263,296.173,20.918,19.449,20.428,-150.00
Building.3821,2987.002,271.078,20.918,21.696,26.458,135.00
Building.3822,2862.194,348.856,20.918,44.068,18.355,-105.00
Building.3823,2858.998,355.405,20.918,37.193,28.112,135.00
Building.3824,2884.376,355.217,20.918,25.016,22.667,-105.00
Building.3825,2889.980,354.331,20.918,13.554,13.229,-105.00
Building.3826,2849.042,317.904,20.918,35.983,32.103,-90.00
Building.3827,2851.174,328.023,20.918,32.534,16.706,75.00
Building.3828,2852.302,333.449,20.918,33.602,20.469,75.00
Building.3829,2855.626,310.939,20.918,13.281,16.404,-165.00
Building.383,2175.412,1585.919,20.918,59.653,28.371,75.00
Building.3830,2859.537,349.676,20.918,10.572,7.547,75.00
Building.3831,2872.756,315.916,20.918,23.607,28.046,0.00
Building.3832,2854.916,264.110,20.918,35.983,26.458,-105.00
Building.3833,2961.365,218.084,20.918,26.988,20.638,-15.00
Building.3834,2891.696,230.052,20.918,19.050,21.916,-150.00
Building.3835,2938.373,244.478,20.918,31.859,41.961,150.00
Building.3836,2923.650,253.515,20.918,20.906,31.750,165.00
Building.3837,2891.444,262.463,20.918,14.817,17.462,-15.00
Building.3838,2897.856,253.543,20.918,27.571,37.571,-105.00
Building.3839,2899.896,227.698,20.918,16.404,16.676,-15.00
Building.384,2173.040,1586.328,20.918,55.774,21.762,-105.00
Building.3840,2893.661,226.253,20.918,12.973,15.346,30.00
Building.3841,2940.051,207.304,20.918,12.171,12.171,75.00
Building.3842,2918.190,218.213,20.918,8.467,11.642,-15.00
Building.3843,3070.798,116.244,20.918,10.054,11.642,-180.00
Building.3844,3054.574,119.395,20.918,7.408,11.113,180.00
Building.3845,3083.412,41.563,20.918,13.229,21.167,165.00
Building.3846,3004.294,56.542,20.918,79.904,46.038,75.00
Building.3847,3007.732,33.169,20.918,90.488,42.863,75.00
Building.3848,2972.637,37.071,20.918,14.288,13.758,-165.00
Building.3849,3007.651,132.334,20.918,16.404,21.167,-165.00
Building.385,2170.438,1558.788,20.918,59.017,18.770,90.00
Building.3850,3029.289,103.798,20.918,84.138,30.692,-75.00
Building.3851,2882.038,40.226,20.918,45.641,39.688,75.00
Building.3852,2882.091,68.102,20.918,124.354,103.501,-105.00
Building.3853,2820.575,50.478,20.918,28.162,21.883,-105.00
Building.3854,2836.334,38.858,20.918,12.849,16.352,-150.00
Building.3855,2792.704,51.578,20.918,14.967,19.113,-15.00
Building.3856,2796.160,93.110,20.918,37.703,30.427,-180.00
Building.3857,2786.496,79.567,20.918,29.766,22.490,-105.00
Building.3858,2778.444,94.120,20.918,18.521,27.120,165.00
Building.3859,2780.088,115.619,20.918,13.891,17.198,-30.00
Building.386,2135.450,1528.281,20.918,26.479,33.073,-15.00
Building.3860,2794.096,142.216,20.918,10.583,13.758,-15.00
Building.3861,2823.068,175.986,20.918,62.971,40.671,-90.00
Building.3862,2808.877,188.210,20.918,26.082,42.863,165.00
Building.3863,2806.549,180.396,20.918,12.700,25.929,-15.00
Building.3864,2830.474,197.970,20.918,27.347,20.392,-120.00
Building.3865,2839.979,183.676,20.918,39.158,11.444,-75.00
Building.3866,2768.873,11.650,20.918,3.960,1.587,-120.00
Building.3867,2755.025,12.116,20.918,11.508,7.139,105.00
Building.3868,2218.114,55.886,20.918,30.234,25.909,30.00
Building.3869,2221.005,14.803,20.918,16.108,6.438,-120.00
Building.387,2159.591,1539.571,20.918,46.455,25.978,75.00
Building.3870,2229.460,19.378,20.918,26.043,12.985,-120.00
Building.3871,2234.490,29.092,20.918,26.924,20.447,-120.00
Building.3872,2234.479,29.097,20.918,27.121,21.694,60.00
Building.3873,2248.416,45.492,20.918,11.945,17.303,-30.00
Building.3874,2242.765,47.969,20.918,13.240,16.969,-30.00
Building.3875,2242.511,47.540,20.918,15.446,17.278,150.00
Building.3876,2229.785,53.737,20.918,15.733,16.174,-45.00
Building.3877,2190.604,79.135,20.918,13.296,16.272,-120.00
Building.3878,2193.163,66.479,20.918,29.369,22.569,-15.00
Building.3879,2187.639,23.775,20.918,32.250,16.304,-90.00
Building.388,2181.456,1524.787,20.918,24.302,27.573,180.00
Building.3880,2173.002,44.336,20.918,16.888,24.933,-15.00
Building.3881,2185.833,39.528,20.918,23.696,24.011,0.00
Building.3882,2199.532,33.862,20.918,21.431,29.293,180.00
Building.3883,2279.701,24.289,20.918,27.781,19.850,-105.00
Building.3884,2306.075,20.668,20.918,16.781,12.420,-120.00
Building.3885,2302.410,15.097,20.918,15.543,6.794,-120.00
Building.3886,2296.299,31.280,20.918,44.547,28.646,75.00
Building.3887,2284.322,32.853,20.918,24.549,17.395,-120.00
Building.3888,2332.084,126.204,20.918,15.875,17.860,150.00
Building.3889,2332.114,99.201,20.918,9.525,18.256,165.00
Building.389,2283.790,1564.681,20.918,47.923,30.736,105.00
Building.3890,2324.854,69.412,20.918,15.081,17.066,75.00
Building.3891,2251.296,134.342,20.918,38.100,76.994,0.00
Building.3892,2278.985,147.844,20.918,10.319,10.716,15.00
Building.3893,2306.233,149.139,20.918,9.525,10.716,-135.00
Building.3894,2310.689,125.107,20.918,10.319,11.906,120.00
Building.3895,2298.802,85.134,20.918,26.194,17.066,-120.00
Building.3896,2296.876,57.577,20.918,17.462,9.128,90.00
Building.3897,2263.677,82.988,20.918,33.338,18.653,-105.00
Building.3898,2202.902,108.974,20.918,7.938,13.891,0.00
Building.3899,2228.493,115.876,20.918,9.922,12.700,-120.00
Building.390,2291.571,1550.704,20.918,20.677,41.329,15.00
Building.3900,2220.295,131.871,20.918,11.906,15.875,75.00
Building.3901,2229.742,171.225,20.918,12.700,12.303,-150.00
Building.3902,2232.403,93.899,20.918,8.731,10.319,-105.00
Building.3903,2220.026,94.024,20.918,7.144,7.541,165.00
Building.3904,2271.036,91.189,20.918,24.209,16.669,60.00
Building.3905,2043.276,219.187,20.918,11.906,8.731,-105.00
Building.3906,2032.073,222.600,20.918,13.097,9.922,-120.00
Building.3907,2017.884,222.607,20.918,10.716,17.859,165.00
Building.3908,1994.363,229.906,20.918,11.113,18.256,-15.00
Building.3909,2039.200,192.386,20.918,14.817,28.046,-15.00
Building.391,2271.263,1543.992,20.918,16.131,31.699,-165.00
Building.3910,1957.196,243.037,20.918,52.917,30.163,-105.00
Building.3911,1924.011,154.573,20.918,55.166,27.384,75.00
Building.3912,1951.145,136.754,20.918,35.719,21.431,-105.00
Building.3913,1884.685,146.108,20.918,32.147,17.066,75.00
Building.3914,1873.593,131.808,20.918,51.991,24.606,-105.00
Building.3915,1894.036,984.812,20.918,41.606,42.359,15.00
Building.3916,1950.819,1022.101,20.918,30.247,48.678,30.00
Building.3917,1952.016,1020.206,20.918,37.624,51.556,-150.00
Building.3918,1964.318,1046.031,20.918,13.833,21.549,30.00
Building.3919,1961.668,1039.880,20.918,17.644,27.594,30.00
Building.392,2280.805,1546.430,20.918,16.743,32.991,-165.00
Building.3920,1957.314,1031.468,20.918,23.452,37.864,30.00
Building.3921,1939.636,1014.653,20.918,36.694,49.896,-150.00
Building.3922,1928.194,1006.167,20.918,34.039,47.926,-150.00
Building.3923,1915.130,1019.064,20.918,21.250,21.608,-150.00
Building.3924,1913.623,988.478,20.918,30.302,36.119,15.00
Building.3925,1905.575,1005.355,20.918,22.949,34.287,-150.00
Building.3926,1889.599,996.736,20.918,20.471,38.843,-165.00
Building.3927,1853.343,980.392,20.918,26.591,32.434,30.00
Building.3928,1879.778,959.715,20.918,29.785,27.120,-150.00
Building.3929,1893.587,966.944,20.918,30.578,21.149,-60.00
Building.393,2291.871,1549.624,20.918,20.455,35.727,-165.00
Building.3930,1911.717,977.484,20.918,12.106,12.359,-60.00
Building.3931,1870.398,1003.969,20.918,14.161,12.225,-60.00
Building.3932,1873.078,998.265,20.918,13.789,12.050,-60.00
Building.3933,1875.890,992.504,20.918,13.565,11.783,-60.00
Building.3934,1879.510,986.855,20.918,13.648,8.342,-60.00
Building.3935,1929.949,192.001,20.918,14.684,24.209,165.00
Building.3936,1963.179,183.597,20.918,11.906,18.653,165.00
Building.3937,1934.037,167.393,20.918,31.353,20.951,75.00
Building.3938,1968.268,163.485,20.918,12.303,11.113,-105.00
Building.3939,1965.145,143.645,20.918,7.937,8.334,150.00
Building.394,2312.250,1553.154,20.918,12.746,39.937,-165.00
Building.3940,2091.223,192.813,20.918,11.845,13.299,150.00
Building.3941,2084.455,196.295,20.918,11.011,12.561,150.00
Building.3942,2096.488,190.533,20.918,10.884,13.318,150.00
Building.3943,2087.995,166.910,20.918,7.541,9.128,165.00
Building.3944,2070.567,171.440,20.918,7.938,7.144,-30.00
Building.3945,2058.812,178.029,20.918,7.937,8.731,-30.00
Building.3946,2047.415,153.752,20.918,26.988,21.035,120.00
Building.3947,2071.124,157.520,20.918,7.938,6.350,-120.00
Building.3948,2057.405,137.716,20.918,18.653,14.684,75.00
Building.3949,2176.789,185.790,20.918,15.478,13.097,-135.00
Building.395,2264.780,1599.779,20.918,61.808,28.929,-75.00
Building.3950,2148.748,194.020,20.918,5.953,10.319,0.00
Building.3951,2135.935,199.802,20.918,7.938,9.525,-120.00
Building.3952,2118.707,204.301,20.918,6.350,7.938,-15.00
Building.3953,2158.635,157.418,20.918,13.097,23.019,165.00
Building.3954,2132.732,163.976,20.918,11.113,15.081,45.00
Building.3955,2129.138,12.334,20.918,13.191,2.265,-105.00
Building.3956,2116.947,26.406,20.918,13.494,9.128,-105.00
Building.3957,2084.695,16.092,20.918,31.750,19.050,75.00
Building.3958,2057.874,39.533,20.918,11.113,20.637,-15.00
Building.3959,2039.967,43.061,20.918,11.509,15.081,180.00
Building.396,2267.777,1558.553,20.918,70.026,73.297,105.00
Building.3960,2135.409,47.457,20.918,21.034,12.700,-105.00
Building.3961,2116.999,80.515,20.918,69.811,41.026,60.00
Building.3962,2101.732,101.155,20.918,35.655,21.467,-120.00
Building.3963,2139.759,68.699,20.918,26.439,20.110,-120.00
Building.3964,2136.065,56.234,20.918,24.863,19.492,60.00
Building.3965,2146.890,72.847,20.918,13.574,12.356,60.00
Building.3966,2138.064,77.149,20.918,8.267,9.261,60.00
Building.3967,2136.671,81.793,20.918,7.567,8.734,165.00
Building.3968,2128.500,88.948,20.918,10.210,10.365,-120.00
Building.3969,2118.137,86.861,20.918,8.042,8.550,60.00
Building.397,2234.986,1556.770,20.918,18.256,67.257,15.00
Building.3970,2051.709,66.420,20.918,13.229,23.813,0.00
Building.3971,2058.244,125.566,20.918,17.529,15.875,-120.00
Building.3972,2041.870,87.266,20.918,15.214,14.222,-135.00
Building.3973,2030.128,131.895,20.918,17.859,15.478,120.00
Building.3974,1997.036,128.978,20.918,13.382,14.336,165.00
Building.3975,2010.415,104.186,20.918,28.972,71.805,-105.00
Building.3976,1990.059,103.578,20.918,29.777,71.438,-15.00
Building.3977,1984.807,120.237,20.918,43.958,93.758,165.00
Building.3978,1984.416,83.037,20.918,17.609,28.815,165.00
Building.3979,1984.534,107.040,20.918,12.660,9.197,-90.00
Building.398,2213.651,1580.871,20.918,28.575,18.256,90.00
Building.3980,1987.299,107.210,20.918,12.411,8.787,90.00
Building.3981,1989.889,123.666,20.918,11.959,8.900,-90.00
Building.3982,2002.503,143.256,20.918,10.928,9.345,-30.00
Building.3983,2003.885,158.101,20.918,9.481,9.666,-45.00
Building.3984,2013.594,155.295,20.918,9.419,9.864,-135.00
Building.3985,2000.746,148.424,20.918,10.196,8.201,60.00
Building.3986,2010.006,149.960,20.918,8.886,7.751,-120.00
Building.3987,1993.700,146.940,20.918,14.495,12.972,-45.00
Building.3988,1996.556,50.271,20.918,10.716,13.494,15.00
Building.3989,1919.608,85.925,20.918,17.245,41.933,-15.00
Building.399,2214.451,1549.978,20.918,16.748,60.657,0.00
Building.3990,1952.866,103.699,20.918,12.585,18.050,165.00
Building.3991,1936.910,69.028,20.918,29.593,19.608,-120.00
Building.3992,1953.012,104.096,20.918,12.156,16.816,-15.00
Building.3993,1955.809,82.141,20.918,16.272,24.956,165.00
